x_accel,y_accel,z_accel,x_gyro,y_gyro,z_gyro,parent,child,participant,set,ID,dataset
-0.0794650860446752,0.0051936844413972,0.0138037777929421,4.63211152125655,6.386106703739096,14.902868789443566,5,5,17,1,34,ourdata
-0.0887608741172773,-0.0278368855874902,-0.0021063733993641,2.150585217121173,7.938627553486298,19.49486384570445,5,5,17,1,34,ourdata
-0.0711419622165622,0.0070696309094404,0.0192854598410613,-2.2596573551611274,-8.777164361023775,22.68319729043315,5,5,17,1,34,ourdata
-0.1355988404407053,-0.0167240312686335,-0.0007005135951146,-4.138799195035473,-18.71847920150028,21.52639226191392,5,5,17,1,34,ourdata
-0.2939895217039123,-0.0532774494288124,0.0812745157761141,-5.182017490406528,-10.779718427190838,-5.579192682466717,5,5,17,1,34,ourdata
-0.2276113104770429,-0.0229470582864501,0.0926470907973563,-6.4424706083929735,-9.661422009745062,-20.83595755100381,5,5,17,1,34,ourdata
-0.1132979959457943,0.0026799874624973,0.0398894962955166,-0.8502597688401248,6.471429134247981,-27.420298836487195,5,5,17,1,34,ourdata
-0.0751688970539263,0.0263882444608722,0.0190306713507704,3.7294307661449526,14.097589179822007,-12.273945665954274,5,5,17,1,34,ourdata
-0.0253709115744701,0.0155317773993907,-0.0344711556204029,-7.029975221348661,15.45918464145949,14.099174075521924,5,5,17,1,34,ourdata
0.040114277099991,0.0298719787737432,-0.0386666771994299,-19.99098762442148,29.29723565080063,28.82213905113172,5,5,17,1,34,ourdata
0.1504682592818629,0.0285130978901183,-0.0058632938268985,-20.656808939726144,36.422582443600696,38.49130277226193,5,5,17,1,34,ourdata
0.1894934969560604,0.0160878750740217,-0.0017623755101728,-29.02086583761748,33.332747072974215,40.62962922064232,5,5,17,1,34,ourdata
0.1511598105412145,-0.0300844403977113,-0.0082056120738592,-9.44810945132803,26.59282468022749,18.23090533057347,5,5,17,1,34,ourdata
0.2155520431205699,-0.1032152887789131,0.0937092035515708,10.83654213018739,-6.211475270362606,-19.493228175487456,5,5,17,1,34,ourdata
